type,ip_addr,country_code,classification,blacklist
ip,198.235.24.88,CA,malicious,SSH Attacker|Blocklist.de|2023-05-11 03:38:27|2023-08-30 03:29:04;SSH Attacker|Maltiverse|2023-04-15 05:33:19|2023-04-15 05:33:19;Malicious Host|Maltiverse|2023-04-15 03:09:36|2023-04-15 06:26:10;Bruteforce|Maltiverse|2023-04-15 00:09:20|2023-04-15 05:31:00;HTTP Scrapper|Maltiverse|2023-04-15 00:09:20|2023-04-15 00:09:20;HTTP Attacker|Maltiverse|2023-04-15 00:09:20|2023-04-15 04:20:28;Hacking|Maltiverse|2023-04-15 00:04:07|2023-04-15 08:12:56;Port Scanner|Maltiverse|2023-04-14 23:39:22|2023-04-15 07:27:44;IMAP Attacker|Blocklist.de|2024-03-09 02:36:31|2024-03-13 02:44:18;Mail Spammer|Blocklist.de|2024-03-09 02:51:41|2024-03-13 03:00:08;Malicious Host|HoneyDB|2023-04-15 00:00:00|2024-04-11 00:00:00
ip,79.124.59.230,BG,malicious,Mail Spammer|Abuseat.org|2024-03-05 08:49:04|2024-03-05 08:49:04;Malicious Host|CIArmy|2024-03-05 08:49:00|2024-03-25 12:00:30;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-03-06 14:04:42|2024-03-26 19:50:59;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-03-06 14:04:50|2024-03-26 19:51:11
ip,198.235.24.114,CA,malicious,Mail Spammer|Abuseat.org|2023-04-23 10:47:42|2023-04-23 10:47:42;IMAP Attacker|Maltiverse|2023-04-21 01:24:10|2023-04-22 21:08:53;DDoS attack|Maltiverse|2023-04-18 06:18:56|2023-04-18 06:18:56;SSH Attacker|Maltiverse|2023-04-18 01:48:22|2023-04-22 23:10:08;Bruteforce|Maltiverse|2023-04-15 15:29:32|2023-04-22 21:08:53;Malicious Host|Maltiverse|2023-04-15 04:31:28|2023-04-23 09:52:04;HTTP Attacker|Maltiverse|2023-04-15 02:28:39|2023-04-23 09:04:15;Port Scanner|Maltiverse|2023-04-15 00:02:55|2023-04-23 10:03:38;Hacking|Maltiverse|2023-04-15 00:02:55|2023-04-23 07:31:39;SSH Attacker|Blocklist.de|2023-09-13 03:25:15|2024-02-24 03:36:07;Malicious Host|HoneyDB|2023-04-22 00:00:00|2024-04-11 00:00:00
ip,67.207.82.190,US,malicious,Malicious Host|CIArmy|2024-04-15 11:37:04|2024-04-15 11:37:04;Mail Spammer|Abuseat.org|2024-04-15 11:37:11|2024-04-15 11:37:11
ip,195.230.103.243,UA,malicious,HTTP Attacker|Blocklist.de|2021-11-20 00:20:53|2021-12-07 05:00:17;Unauthorized scanning of hosts|Blocklist.net.ua|2021-05-16 21:59:31|2023-09-01 06:53:58;Malicious Host|CIArmy|2021-05-16 22:22:05|2024-04-15 12:13:15
ip,167.94.138.143,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:37|2022-09-13 03:32:37;Malicious Host|HoneyDB|2023-01-08 00:00:00|2024-04-12 00:00:00;Malicious Host|CIArmy|2022-04-27 03:53:56|2024-04-15 12:03:06
ip,185.94.111.1,RU,malicious,Malicious host|IBM X-Force Exchange|2017-12-10 17:30:05|2017-12-10 17:30:05;SNMP Attacker|Nothink.org|2017-12-26 15:28:07|2017-12-26 15:28:07;HTTP Attacker|Blocklist.de|2018-02-22 11:28:12|2018-02-22 11:28:12;Malicious Host|GreenSnow|2017-11-11 13:54:29|2018-06-20 22:20:00;Parasite network traffic|Blocklist.net.ua|2019-03-22 07:26:11|2019-09-23 00:55:10;HTTP flood requests to the websites|Blocklist.net.ua|2019-10-03 07:20:14|2019-10-04 00:52:05;Spam|IBM X-Force Exchange|2015-10-06 13:45:00|2015-11-16 12:05:00;Malware|IBM X-Force Exchange|2016-08-22 08:21:00|2018-04-10 16:09:00;Scanning IPs|IBM X-Force Exchange|2015-04-13 17:06:00|2020-03-29 06:52:00;DDoS attack|Blocklist.net.ua|2019-10-05 00:46:04|2020-06-14 08:42:20;Malicious Host|Alienvault Ip Reputation Database|2017-10-15 12:07:55|2020-12-15 06:36:34;Unauthorized scanning of hosts|Blocklist.net.ua|2020-07-03 02:32:41|2023-04-21 07:16:53;Malicious Host|HoneyDB|2019-07-09 00:00:00|2024-01-01 00:00:00;Malicious Host|CIArmy|2017-11-11 22:36:14|2024-04-15 12:08:48
ip,162.142.125.234,US,suspicious,Malicious Host|HoneyDB|2023-01-08 00:00:00|2023-04-27 00:00:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:18:49|2023-07-17 06:37:37;Malicious Host|CIArmy|2022-02-17 01:46:52|2024-04-15 11:57:41
ip,162.142.125.84,US,suspicious,Malicious Host|Alienvault Ip Reputation Database|2020-10-17 06:37:11|2020-12-15 06:31:49;Unauthorized scanning of hosts|Blocklist.net.ua|2020-10-17 01:39:44|2023-07-17 06:37:13;Malicious Host|HoneyDB|2023-09-19 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2020-10-17 03:09:26|2024-04-15 11:57:46
ip,206.168.34.128,US,suspicious,Mail Spammer|Abuseat.org|2024-03-29 12:42:34|2024-03-29 12:42:34;Malicious Host|CIArmy|2024-03-29 12:42:32|2024-04-15 12:16:03
